entry_num,item_zh,item_en,compatibility,reason,pg_num,source,comments
1,麵包;核桃,bread;walnut,good,預防心臟病,57,吃對食物健康100分,N/A
741,鯉魚;山藥,N/A,bad,同吃可能引起腹痛、噁心、嘔吐等症狀,108,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
742,鯉魚;綠豆,N/A,bad,容易引起腹瀉,108,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
743,鯉魚;南瓜,N/A,bad,容易引起腹瀉,108,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
744,鯉魚;蜂蜜,N/A,bad,易中毒,108,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
745,鯉魚;白米,N/A,good,防治妊娠水腫和產後少乳,108,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
746,鯉魚;豆腐,N/A,good,提高營養素的吸收率,108,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
747,鯉魚;紅棗,N/A,good,滋補暖胃、強心補血,108,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
748,鯉魚;香菇,N/A,good,搭配食用營養互補，有利於營養的吸收,108,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
749,鯉魚;花生,N/A,good,搭配食用營養互補，有利於營養的吸收,108,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
750,鯉魚;紅豆,N/A,good,利水消腫，通乳,108,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
751,鯉魚;醋,N/A,good,利水消腫，促進營養吸收,108,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
752,草魚;豆腐,N/A,good,蛋白質互補，營養吸收更好,110,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
753,草魚;菊花,N/A,good,平肝明目,110,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
754,鯽魚;豬肝,N/A,bad,易導致肝瘀氣滯,111,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
755,鯽魚;芥菜,N/A,bad,易發生水腫,111,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
756,鯽魚;白蘿蔔,N/A,good,不僅味道鮮美，而且可袪病益壽,111,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
757,鯽魚;豆芽,N/A,good,利水消腫、通乳,111,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
758,鯽魚;豆腐,N/A,good,清心潤肺、健脾益胃，最適合秋燥季節食用,111,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
759,鯽魚;木瓜,N/A,good,清心潤肺,111,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
760,鱔魚;菠菜,N/A,bad,易致腹瀉,112,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
761,鱔魚;葡萄,N/A,bad,易形成難以消化物質，影響吸收,112,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
762,鱔魚;韭黃,N/A,good,溫補肝腎、明目提神,112,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
763,鱔魚;青椒,N/A,good,開胃、降糖,112,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
764,鱔魚;金針菇,N/A,good,健腦益智、安神,112,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
765,鱔魚;木瓜,N/A,good,補腎虛、強筋骨,112,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
766,鱸魚;蛤蜊,sea bass||seabass||perch||pike||walleye;clam,bad,可能造成鋅攝入過量，使銅鐵流失,113,圖解《本草綱目》飲食禁忌vs.黃金搭配,DUP
767,鱸魚;乳酪,sea bass||seabass||perch||pike||walleye;cheese,bad,易引起消化不良，導致腹瀉,113,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
768,鱸魚;蘆筍,sea bass||seabass||perch||pike||walleye;asparagus,good,清熱袪濕、利尿消腫,113,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
769,鱸魚;薑,sea bass||seabass||perch||pike||walleye;ginger root,good,助消化，可治兒童消化不良,113,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
770,鱸魚;蔥,N/A,good,助消化，可治兒童消化不良,113,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
771,鱸魚;南瓜,sea bass||seabass||perch||pike||walleye;pumpkin,good,可預防感冒,113,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
772,鱸魚;陳皮,N/A,good,對脾虛泄瀉、慢性胃病有益,113,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
773,白帶魚;南瓜,N/A,bad,易致中毒,114,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
774,白帶魚;石榴,N/A,bad,易形成不易消化的物質，致腹痛噁心嘔吐,114,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
775,白帶魚;苦瓜,N/A,good,保肝、降脂,114,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
776,白帶魚;木瓜,N/A,good,養陰、補虛、通乳,114,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
777,魷魚;茶葉,squid;tea leaf,bad,影響人體對蛋白質的吸收,115,圖解《本草綱目》飲食禁忌vs.黃金搭配,DUP
778,魷魚;番茄醬,squid;ketchup,bad,加重腎臟負擔,115,圖解《本草綱目》飲食禁忌vs.黃金搭配,DUP
779,魷魚;啤酒,squid;beer,bad,可能引發痛風,115,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
780,魷魚;葡萄,squid;grape,bad,易引發嘔吐,115,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
781,魷魚;白蘿蔔,squid;white radish,good,具有醒酒、提神的作用,115,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
782,魷魚;青椒,N/A,good,營養均衡、幫助消化,115,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
783,蝦;黃豆,N/A,bad,易引起消化不良,116,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
784,蝦;柿子,shrimp;persimmon,bad,同食易產生結石,116,圖解《本草綱目》飲食禁忌vs.黃金搭配,DUP
785,蝦;果汁,shrimp;juice,bad,同食易導致腹瀉,116,圖解《本草綱目》飲食禁忌vs.黃金搭配,DUP
786,蝦;油菜,N/A,good,補益肝腎、清熱消腫,116,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
787,蝦;青花菜,N/A,good,補脾和胃、補腎固精,116,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
788,蝦;豆腐,shrimp;tofu,good,益氣生津、消腫,116,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
789,海帶;豬血,N/A,bad,兩者同食易導致便秘,117,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
790,海帶;柿子,kelp;persimmon,bad,易生成不溶物，引起胃腸道不適,117,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
791,海帶;白酒,kelp;white wine,bad,易導致消化不良,117,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
792,海帶;排骨,N/A,good,潤澤肌膚、祛濕止癢,117,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
793,海帶;冬瓜,N/A,good,可利尿、降脂、益氣,117,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
794,海帶;蝦,N/A,good,補鈣補碘，促進營養吸收,117,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
795,海帶;豆腐,N/A,good,補鈣補碘，促進營養吸收,117,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
796,甲魚;豬肉,N/A,bad,助寒，不利於健康,118,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
797,甲魚;雞蛋,N/A,bad,同食會導致蛋白質變性,118,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
798,甲魚;橘子,N/A,bad,影響蛋白質吸收,118,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
799,甲魚;柿餅,N/A,bad,柿子性涼且澀，易導致消化不良,118,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
800,甲魚;羊肉,N/A,good,滋陰養血、補腎壯陽,118,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
801,甲魚;鴿肉,N/A,good,滋陰補腎、益髓填精,118,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
802,甲魚;山藥,N/A,good,滋養肝腎、補益脾胃,118,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
803,甲魚;烏骨雞,N/A,good,促進營養吸收,118,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
804,甲魚;冬瓜,N/A,good,利濕、明目,118,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
805,甲魚;枸杞,N/A,good,補腎強精、延年益壽,118,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
806,菠菜;鱔魚,N/A,bad,二者性味功能大不相協，同食易導致腹瀉,120,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
807,菠菜;鈣豐富食物,spinach;food with copious calcium,bad,菠菜含大量草酸，會影響鈣質的吸收甚至引起結石,120,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
808,菠菜;蝦米,N/A,bad,菠菜含大量草酸，會影響鈣質的吸收甚至引起結石,120,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
809,菠菜;豆腐,spinach;tofu,bad,菠菜含大量草酸，會影響鈣質的吸收甚至引起結石,120,圖解《本草綱目》飲食禁忌vs.黃金搭配,DUP
810,菠菜;海帶,spinach;kelp,bad,菠菜含大量草酸，會影響鈣質的吸收甚至引起結石,120,圖解《本草綱目》飲食禁忌vs.黃金搭配,DUP;DIFF
811,菠菜;韭菜,N/A,bad,同食有滑腸作用。容易引起腹瀉,120,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
812,菠菜;黃瓜,N/A,bad,菠菜中的維生素C會被黃瓜中的分解酶破壞,120,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
813,菠菜;乳酪,spinach;cheese,bad,乳酪所含的化學成分可能會影響人體對菠菜營養的吸收,120,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
814,菠菜;牛奶,spinach;milk,bad,容易生成草酸鈣，不利吸收,120,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
815,菠菜;豬肝,N/A,good,豬肝富含造血原料，菠菜含較多的草酸和鐵，同食可防老年貧血,120,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
816,菠菜;雞蛋,spinach;egg,good,滋陰補血,120,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
817,菠菜;鴨血,N/A,good,鴨血生血、養肝，同食可補充多種維生素和微量元素，適合慢性肝病者,120,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
818,菠菜;紅蘿蔔,spinach;carrot,good,同食有明目護眼的作用,120,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
819,茼蒿;涼性水果,N/A,bad,可引起腸胃不適、腹瀉、腹痛現象,122,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
820,茼蒿;香菇,N/A,good,平補肝腎、寬中理氣,122,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
821,茼蒿;肉類,N/A,good,有助於人類對維生素A的吸收利用,122,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
822,茼蒿;蛋類,N/A,good,有助於人類對維生素A的吸收利用,122,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
823,茼蒿;豬肝,N/A,good,能收補益肝腎、補腦益智、強健身體之效,122,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
824,茼蒿;大蒜,N/A,good,開胃健脾、降壓補腦,122,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
825,油菜;紅蘿蔔,N/A,bad,紅蘿蔔中含有的維生素C分解酶，會破壞油菜中的維生素C,123,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
826,油菜;南瓜,N/A,bad,南瓜中含有的維生素C分解酶，會破壞油菜中的維生素C,123,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
827,油菜;竹筍,N/A,bad,竹筍中的活性物質會破壞油菜中的維生素C,123,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
828,油菜;香菇,N/A,good,可以抗衰老、潤膚,123,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
829,油菜;洋菇,N/A,good,可以抗衰老、潤膚,123,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
830,油菜;雞肉,N/A,good,兩者同食溫中益氣、強身健體、健脾活血,123,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
831,油菜;蝦仁,N/A,good,同食可促進鈣質吸收,123,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
832,油菜;豆腐,N/A,good,同食有止咳平喘作用,123,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
833,韭菜;牛肉,N/A,bad,同食易發熱動火，引起牙齦腫痛口瘡,124,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
834,韭菜;菠菜,N/A,bad,會有滑腸作用，易引起腹瀉,124,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
835,韭菜;牛奶,N/A,bad,影響鈣質的吸收,124,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
836,韭菜;蜂蜜,N/A,bad,韭菜富含膳食纖維，蜂蜜潤腸通便，同食易引起腹瀉,124,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
837,韭菜;白酒,N/A,bad,《本草綱目》記載：「韭不可與酒同食」。因二者均性溫熱，同食易上火,124,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
838,韭菜;肉類,N/A,good,殺菌、助消化，並能促進營養吸收,124,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
839,韭菜;蝦,N/A,good,補腎壯陽、益精,124,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
840,韭菜;鯽魚,N/A,good,潤腸止瀉,124,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
841,韭菜;豆芽,N/A,good,可加速體內脂肪的代謝，補虛通便減、減肥,124,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
842,韭菜;洋菇,N/A,good,有通便解毒的食療功效，還能提高人體免疫力,124,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
843,韭菜;雞蛋,N/A,good,同食能補益身體，尤利於胃病患者和腎病患者,124,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
844,韭菜;豆腐,N/A,good,同食能提高豆製品中蛋白質的利用率,124,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
845,韭菜;豆干,N/A,good,同食能提高豆製品中蛋白質的利用率,124,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
846,萵苣;豬肝,N/A,bad,破壞人體對維生素C的吸收,126,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
847,萵苣;醋,N/A,bad,醋會破壞萵苣的營養素,126,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
848,萵苣;大蒜,N/A,good,清熱、解毒，增強抗病毒能力,126,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
849,萵苣;豆腐,N/A,good,排毒養顏,126,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
850,空心菜;鴨掌,N/A,good,清熱解毒、利尿,127,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
851,空心菜;青椒,N/A,good,可降低血壓、止痛消炎,127,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
852,芹菜;蟹,N/A,bad,破壞維生素B1,128,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
853,芹菜;蜆,N/A,bad,破壞維生素B1,128,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
854,芹菜;蛤,N/A,bad,破壞維生素B1,128,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
855,芹菜;毛蚶,N/A,bad,破壞維生素B1,128,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
856,芹菜;甲魚,N/A,bad,同食易造成中毒,128,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
857,芹菜;雞肉,N/A,bad,同食易損傷元氣,128,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
858,芹菜;黃瓜,N/A,bad,芹菜中的維生素C會被分解破壞,128,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
859,芹菜;菊花,N/A,bad,同食易引起嘔吐,128,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
860,芹菜;西瓜,N/A,good,西瓜除水腫，芹菜舒緩焦慮，同食可降血壓,128,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
861,芹菜;百合,N/A,good,芹菜清胃祛風，百合潤肺清心，同食有安神的食療功效,128,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
862,芹菜;牛肉,N/A,good,健脾利尿、降壓,128,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
863,芹菜;蝦米,N/A,good,滋補潤腸,128,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
864,芹菜;番茄,N/A,good,健胃消食、降血壓,128,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
865,芹菜;核桃,N/A,good,明目養血、潤發,128,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
866,芹菜;花生,N/A,good,清肝降壓、潤肺止血,128,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
867,芹菜;醋,N/A,good,補腎固齒,128,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
868,莧菜;甲魚,N/A,bad,同食難以消化，易腹瀉,130,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
869,莧菜;鴨梨,N/A,bad,同食易發生嘔吐、腹瀉,130,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
870,莧菜;白米,N/A,good,熬粥食用可清熱止痢,130,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
871,莧菜;豬肝,N/A,good,防治貧血、增強免疫能力,130,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
872,莧菜;雞蛋,N/A,good,滋陰潤燥、清熱解毒,130,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
873,莧菜;大蒜,N/A,good,涼拌食用可開胃助食,130,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
874,高麗菜;豬肉,cabbage;pork,good,均含有豐富的菸鹹酸，有利於生長發育,131,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
875,高麗菜;蝦肉,N/A,good,同食，可提高人體免疫力,131,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
876,高麗菜;海帶,cabbage;kelp,good,同食，有利於補充碘,131,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
877,白菜;豬肝,N/A,bad,白菜維生素C含量豐富，豬肝含有較多的銅、鐵、鋅等金屬微量元素。維生素C遇到金屬離子，會加速氧化，金屬微量元素也會遭到破壞,132,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
878,白菜;黃瓜,N/A,bad,黃瓜含維生素C分解酶，會使白菜中的維生素C遭破壞,132,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
879,白菜;牛肉,N/A,good,白菜中的維生素C易與肉中的蛋白質結合，有助於合成膠原蛋白，能美白、消除疲勞,132,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
880,白菜;蝦仁,N/A,good,蝦仁含高蛋白和鈣，白菜的維生素C豐富，同食可預防便秘、牙齦出血和壞血症,132,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
881,白菜;鯉魚,N/A,good,提供豐富蛋白質、碳水化合物、維生素C，對水腫有輔助治療作用,132,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
882,白菜;排骨,N/A,good,清熱除煩，通利胃腸,132,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
883,白菜;白蘿蔔,N/A,good,解渴利尿、幫助消化,132,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
884,白菜;豆腐,N/A,good,二者均性涼，同食能去火,132,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
885,白菜;牛奶,N/A,good,補益虛損、清潤肺胃,132,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
886,花菜;豬肝,N/A,bad,降低人體對維生素C的吸收,134,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
887,花菜;黃瓜,N/A,bad,黃瓜中的維生素C分解酶會破壞花菜中的維生素C,134,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
888,花菜;蝦,N/A,good,營養更加豐富，適合兒童發育成長食用,134,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
889,花菜;香菇,N/A,good,通利腸胃、強筋壯骨、降血脂,134,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
890,地瓜;蟹,N/A,bad,容易引起腹痛、腹瀉,135,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
891,地瓜;雞蛋,N/A,bad,容易引起腹痛,135,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
892,地瓜;番茄,N/A,bad,容易形成結石,135,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
893,地瓜;香蕉,N/A,bad,易引發身體不適,135,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
894,地瓜;柿子,N/A,bad,容易導致胃結石,135,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
895,地瓜;豆漿,N/A,bad,會影響消化吸收,135,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
896,地瓜;排骨,N/A,good,提供充足的膳食纖維,135,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
897,地瓜;肉類,N/A,good,降脂減肥,135,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
898,地瓜;蓮子,N/A,good,潤腸通便、美容,135,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
899,紅蘿蔔;辣椒,N/A,bad,辣椒含豐富維生素C，會被紅蘿蔔中的維生素C分解酶破壞,136,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
900,紅蘿蔔;番茄,carrot;tomato,bad,番茄含豐富維生素C，會被紅蘿蔔中的維生素C分解酶破壞,136,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
901,紅蘿蔔;醋,carrot;vinegar,bad,會破壞維生素A,136,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
902,紅蘿蔔;白酒,carrot;white wine,bad,可能產生毒素，容易引發肺病,136,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
903,紅蘿蔔;牛肉,carrot;beef,good,益氣養血、健脾補胃,136,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
904,紅蘿蔔;羊肉,carrot;lamb,good,溫補脾胃、益腎助陽,136,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
905,紅蘿蔔;香菜,N/A,good,健脾補虛、去脂強身,136,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
906,紅蘿蔔;黃豆,carrot;soybean||soy bean,good,利於骨骼發育,136,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
907,紅蘿蔔;豬肝,N/A,good,養肝明目、補血,136,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
908,紅蘿蔔;菠菜,carrot;spinach,good,防膽固醇沉積,136,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
909,紅蘿蔔;豆芽,N/A,good,清熱袪濕,136,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
910,紅蘿蔔;白糖,N/A,good,健胃消食,136,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
911,馬鈴薯;石榴,N/A,bad,同食易腹瀉,138,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
912,馬鈴薯;香蕉,potato;banana,bad,同食易生雀斑,138,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
913,馬鈴薯;柿子,N/A,bad,難以消化，易形成胃結石,138,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
914,馬鈴薯;牛肉,potato;beef,good,能起到保護胃黏膜的作用,138,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
915,馬鈴薯;芹菜,N/A,good,健脾除濕，有助於降壓,138,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
916,馬鈴薯;扁豆,N/A,good,調理消化系統，消除胸悶脹滿，利腸胃,138,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
917,馬鈴薯;南瓜,potato;pumpkin,good,補氣益血、健脾強腎,138,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
918,山藥;油菜,N/A,bad,山藥補氣，油菜破氣,139,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
919,山藥;紅蘿蔔,N/A,bad,紅蘿蔔的分解酶會破壞山藥的維生素C，損失營養,139,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
920,山藥;鳳梨,N/A,bad,同食有礙腸胃健康,139,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
921,山藥;排骨,N/A,good,養胃，提供鈣質,139,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
922,山藥;羊肉,N/A,good,補血養顏,139,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
923,山藥;鴨肉,N/A,good,消除油膩，滋陰補肺,139,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
924,山藥;鰻魚,N/A,good,補中益氣、溫腎止瀉,139,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
925,山藥;芝麻,N/A,good,可以補鈣,139,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
926,山藥;蜂蜜,N/A,good,健脾補腎、抗衰老,139,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
927,白蘿蔔;紅蘿蔔,white radish;carrot,bad,會破壞維生素C,140,圖解《本草綱目》飲食禁忌vs.黃金搭配,DUP
928,白蘿蔔;梨,N/A,bad,可能誘發甲狀腺腫大,140,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
929,白蘿蔔;人參,N/A,bad,使人參補氣效果降低,140,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
930,白蘿蔔;蜂蜜,white radish;honey,bad,易引起腹瀉,140,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
931,白蘿蔔;白米,white radish;white rice,good,止咳化痰、消食利膈,140,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
932,白蘿蔔;牛肉,white radish;beef,good,利五臟、補氣血,140,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
933,白蘿蔔;羊肉,white radish;lamb,good,溫中開胃，解油膩，營養互補,140,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
934,白蘿蔔;豬肉,white radish;pork,good,可順氣、消食、化痰,140,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
935,白蘿蔔;雞肉,white radish;chicken,good,益氣補血,140,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
936,白蘿蔔;蔥薑,N/A,good,可散寒、止咳、預防感冒,140,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
937,白蘿蔔;紫菜,N/A,good,清肺熱、止咳喘、化痰消腫,140,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
938,白蘿蔔;海帶,white radish;kelp,good,清肺熱、止咳喘、化痰消腫,140,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
939,白蘿蔔;金針菇,N/A,good,清肺化痰、健腦益智,140,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
940,白蘿蔔;豆腐,white radish;tofu,good,促進營養素吸收,140,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
941,洋蔥;海魚,N/A,bad,洋蔥會破壞海魚中的蛋白質，使之沉澱結石,142,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
